imdb_title_id,title,director
tt0061879,Fine agosto all'Hotel Ozon,Jan Schmidt
tt0061881,A koppányi aga testamentuma,Éva Zsurzs
tt0061882,La farfalla sul mirino,Seijun Suzuki
tt0061883,Korotkie vstrechi,Kira Muratova
tt0061884,Gli anni di Cristo,Juraj Jakubisko
tt0061891,Largo Viaje,Patricio Kaulen
tt0061892,Las que tienen que servir,José María Forqué
tt0061893,Sfida oltre il fiume rosso,Richard Thorpe
tt0061894,L'ultimo safari,Henry Hathaway
tt0061906,Libido,"""Ernesto Gastaldi, Vittorio Salerno"""
tt0061912,Un affare di cuore,Dusan Makavejev
tt0061916,Il lungo duello,Ken Annakin
tt0061917,La lunga fuga,Don Weis
tt0061922,The Love-Ins,Arthur Dreifuss
tt0061927,Luv vuol dire amore?,Clive Donner
tt0061931,Mad Monster Party?,Jules Bass
tt0061933,Madamigella di Maupin,Mauro Bolognini
tt0061934,Made in Italy,Nanni Loy
tt0061938,The Magnificent Two,Cliff Owen
tt0061945,Matrimonio di convenienza,Stanislaw Bareja
tt0061952,Il marchio di Kriminal,"""Fernando Cerchio, Nando Cicero"""
tt0061954,Marie pour mémoire,Philippe Garrel
tt0061955,La sposa in nero,François Truffaut
tt0061956,Dossier Marocco 7,Gerry O'Hara
tt0061957,Martha,Erik Balling
tt0061960,L'ereditiera di Singapore,Guy Green
tt0061971,Nubi sparse,Mikio Naruse
tt0061972,Mig og min lillebror,Lau Lauritzen
tt0061974,Milan,Adurthi Subba Rao
tt0061976,Le labbra proibite di Sumuru,Lindsay Shonteff
tt0061977,Un millón en la basura,José María Forqué
tt0061978,Min søsters børn på bryllupsrejse,Annelise Reenberg
tt0061980,Mini-Skirt Love,Lou Campa
tt0061981,Il mio corpo per un poker,"""Piero Cristofani, Lina Wertmüller"""
tt0061982,Muori lentamente... te la godi di più,Franz Josef Gottlieb
tt0061989,Scimmie tornatevene a casa!,Andrew V. McLaglen
tt0061992,Vivi ma non uccidere,Volker Schlöndorff
tt0061994,La morte ha fatto l'uovo,Giulio Questi
tt0061995,La morte non conta i dollari,Riccardo Freda
tt0061996,Mouchette: Tutta la vita in una notte,Robert Bresson
tt0062006,Il sudario della mummia,John Gilling
tt0062009,Muri shinjû: Nihon no natsu,Nagisa Ôshima
tt0062012,Giochi sulla pelle,Jörn Donner
tt0062016,My Hustler,"""Andy Warhol, Chuck Wein"""
tt0062022,Il fantasma di Londra,Alfred Vohrer
tt0062024,Il club degli assassini,Werner Jacobs
tt0062026,Nachalo nevedomogo veka,"""Genrikh Gabay, Larisa Shepitko"""
tt0062029,Colpo su colpo,Sidney J. Furie
tt0062032,Delirium,Jesús Franco
tt0062035,Il raggio infernale,Gianfranco Baldanello
tt0062036,Night Fright,James A. Sullivan
tt0062037,Demoni di fuoco,Terence Fisher
tt0062041,Nihon no ichiban nagai hi,Kihachi Okamoto
tt0062042,Nihon shunka-kô,Nagisa Ôshima
tt0062044,Cronache delle imprese dei ninja,Nagisa Ôshima
tt0062047,Wanted,Giorgio Ferroni
tt0062048,Noc nevesty,Karel Kachyna
tt0062054,Noz,Zivorad 'Zika' Mitrovic
tt0062055,The Nude Restaurant,Andy Warhol
tt0062057,Onkel Joakims hemmelighed,Carl Ottosen
tt0062060,Ah Güzel Istanbul,Atif Yilmaz
tt0062065,Odio per odio,Domenico Paolella
tt0062067,"""Oh Dad, Poor Dad, Mamma's Hung You in the Closet and I'm Feelin' So Sad""","""Richard Quine, Alexander Mackendrick"""
tt0062069,Angeli violati,Kôji Wakamatsu
tt0062078,OK Connery,Alberto De Martino
tt0062080,Operazione San Gennaro,Dino Risi
tt0062082,Se sei vivo spara,Giulio Questi
tt0062083,Io due figlie tre valigie,Édouard Molinaro
tt0062089,Tutte le sere alle nove,Jack Clayton
tt0062092,La fredda alba del commissario Joss,Georges Lautner
tt0062094,Panico nella città,Eddie Davis
tt0062099,Niente rose per OSS 117,"""Renzo Cerrato, Jean-Pierre Desagnat"""
tt0062108,Pedro Páramo,Carlos Velo
tt0062112,Un attico sopra l'inferno,Peter Collinson
tt0062113,Peppermint Frappé,Carlos Saura
tt0062114,Per 100.000 dollari t'ammazzo,Giovanni Fago
tt0062117,I pericoli di Paolina,"""Herbert B. Leonard, Joshua Shelley"""
tt0062120,Si salvi chi può,Robert Dhéry
tt0062129,Las pirañas,Luis García Berlanga
tt0062130,La più grande rapina del west,Maurizio Lucidi
tt0062132,Placer sangriento,Emilio Vieyra
tt0062133,The Plank,Eric Sykes
tt0062136,Play Time - Tempo di divertimento,Jacques Tati
tt0062137,L'amore attraverso i secoli,"""Claude Autant-Lara, Mauro Bolognini"""
tt0062138,Senza un attimo di tregua,John Boorman
tt0062141,Poor Cow,Ken Loach
tt0062150,Femmine delle caverne,Michael Carreras
tt0062151,Preparati la bara!,Ferdinando Baldi
tt0062153,La folle impresa del dottor Schaefer,Theodore J. Flicker
tt0062155,Privilege,Peter Watkins
tt0062157,Professionisti per un massacro,Nando Cicero
tt0062159,Laser X: operazione uomo,"""Ian Curteis, John Croydon"""
tt0062164,I ragazzi della via Paal,Zoltán Fábri
tt0062165,Pähkähullu Suomi,Jukka Virtanen
tt0062168,L'astronave degli esseri perduti,Roy Ward Baker
tt0062174,La ragazza e il generale,Pasquale Festa Campanile
tt0062177,Ram Aur Shyam,Tapi Chanakya
tt0062179,L'invincibile Superman,Paolo Bianchini
tt0062181,Mani in alto!,Jerzy Skolimowski
tt0062185,Riflessi in un occhio d'oro,John Huston
tt0062193,La galleria degli orrori,David L. Hewitt
tt0062194,Il ritorno del pistolero,James Neilson
tt0062198,Il bandito nero,Alan Rafkin
tt0062203,La ragazza dalla calda pelle,Arthur Dreifuss
tt0062204,Attentato al pudore,André Cayatte
tt0062205,Little Rita nel West,Ferdinando Baldi
tt0062207,Rapina al treno postale,Peter Yates
tt0062212,El romance del Aniceto y la Francisca,Leonardo Favio
tt0062218,Due stelle nella polvere,Arnold Laven
tt0062225,Il marinaio del Gibilterra,Tony Richardson
tt0062228,Sami swoi,Sylwester Checinski
tt0062229,Frank Costello faccia d'angelo,Jean-Pierre Melville
tt0062231,Il sangue delle vergini,Emilio Vieyra
tt0062232,Satsujin kyôjidai,Kihachi Okamoto
tt0062235,La tredicesima vergine,Harald Reinl
tt0062242,"""Scusi, lei è favorevole o contrario?""",Alberto Sordi
tt0062245,Sedmoy sputnik,"""Grigori Aronov, Aleksey German"""
tt0062251,7 donne per i Mac Gregor,Franco Giraldi
tt0062259,She Freak,"""Byron Mabe, Donn Davison"""
tt0062262,La sparatoria,Monte Hellman
tt0062266,La porta sbarrata,David Greene
tt0062271,Signore & signori,Pietro Germi
tt0062276,"""Skrållan, Ruskprick och Knorrhane""",Olle Hellbom
tt0062277,Ho incontrato anche zingari felici,Aleksandar Petrovic
tt0062279,Slap af Frede!,Erik Balling
tt0062281,Ci divertiamo da matti,Desmond Davis
tt0062285,Soleil Ô,Med Hondo
tt0062288,Something Weird,Herschell Gordon Lewis
tt0062290,La corsa pazza di Sorella Sprint,Pedro Lazaga
tt0062292,Il killer di Satana,Michael Reeves
tt0062293,I sovversivi,"""Paolo Taviani, Vittorio Taviani"""
tt0062298,Il fantasma ci sta,William Castle
tt0062301,Il massacro del giorno di San Valentino,Roger Corman
tt0062306,Stimulantia,"""Hans Abramson, Hans Alfredson"""
tt0062310,Lo straniero,Luchino Visconti
tt0062317,Suburban Roulette,Herschell Gordon Lewis
tt0062319,Superargo contro Diabolikus,Nick Nostro
tt0062322,L'estate arida,Metin Erksan
tt0062323,Svadba v Malinovke,Andrey Tutyshkin
tt0062334,Tammy and the Millionaire,"""Leslie Goodwins, Sidney Miller"""
tt0062338,Tanulmány a nökröl,Márton Keleti
tt0062341,Tarzan e il grande fiume,Robert Day
tt0062345,A Taste of Blood,Herschell Gordon Lewis
tt0062347,Tecnica di un omicidio,Francesco Prosperi
tt0062350,Il tempo degli avvoltoi,Nando Cicero
tt0062352,Terra in trance,Glauber Rocha
tt0062355,The Terrornauts,Montgomery Tully
tt0062357,Testa di sbarco per otto implacabili,Alfonso Brescia
tt0062358,Il teatro della morte,Samuel Gallu
tt0062360,La morte scarlatta viene dallo spazio,Freddie Francis
tt0062362,Millie,George Roy Hill
tt0062363,Quei fantastici pazzi volanti,Don Sharp
tt0062365,Thunder Alley,Richard Rush
tt0062366,Théâtre de Monsieur & Madame Kabal,Walerian Borowczyk
tt0062369,The Tiger Makes Out,Arthur Hiller
tt0062370,Il tigre,Dino Risi
tt0062373,Assalto finale,"""Phil Karlson, Roger Corman"""
tt0062376,La scuola della violenza,James Clavell
tt0062377,Tobruk,Arthur Hiller
tt0062380,L'investigatore,Gordon Douglas
tt0062384,Il giardino delle torture,Freddie Francis
tt0062385,The Touch of Her Flesh,Michael Findlay
tt0062391,Un treno per Durango,Mario Caiano
tt0062393,Tri topolya na Plyushchikhe,Tatyana Lioznova
tt0062395,Il serpente di fuoco,Roger Corman
tt0062407,Due per la strada,Stanley Donen
tt0062411,Odissea sulla Terra,Kazui Nihonmatsu
tt0062412,I ragazzi del capitano Nemo,Karel Zeman
tt0062413,L'ultimo killer,Giuseppe Vari
tt0062414,Ulysses,Joseph Strick
tt0062416,Il 13º uomo,Costa-Gavras
tt0062424,"""L'uomo, l'orgoglio, la vendetta""",Luigi Bazzoni
tt0062425,Su per la discesa,Robert Mulligan
tt0062426,Up the Junction,Peter Collinson
tt0062428,V ogne broda net,Gleb Panfilov
tt0062429,Vado... l'ammazzo e torno,Enzo G. Castellari
tt0062432,Suspense a Venezia,Jerry Thorpe
tt0062433,La venganza del sexo,"""Emilio Vieyra, Jerald Intrator"""
tt0062434,Venus in Furs,Joseph Marzano
tt0062443,La regina dei Vikinghi,Don Chaffey
tt0062445,La 25ª ora,Henri Verneuil
tt0062446,Le viol du vampire,Jean Rollin
tt0062452,Vivere per vivere,Claude Lelouch
tt0062453,Viy,"""Konstantin Ershov, Georgiy Kropachyov"""
tt0062455,Voyna i mir III: 1812 god,Sergey Bondarchuk
tt0062456,Voyna i mir IV: Pierre Bezukhov,Sergey Bondarchuk
tt0062457,Il ladro di Parigi,Louis Malle
tt0062461,Gates to Paradise,Andrzej Wajda
tt0062463,L'avvoltoio,Lawrence Huntington
tt0062466,The Wacky World of Mother Goose,Jules Bass
tt0062467,Gli occhi della notte,Terence Young
tt0062472,Carovana di fuoco,Burt Kennedy
tt0062473,Agente 4K2 chiede aiuto,Buzz Kulik
tt0062477,La vecchia legge del West,William A. Graham
tt0062479,La via del West,Andrew V. McLaglen
tt0062480,Week End - Una donna e un uomo da sabato a domenica,Jean-Luc Godard
tt0062482,Tempo di terrore,Burt Kennedy
tt0062483,Wenn Ludwig ins Manöver zieht,Werner Jacobs
tt0062485,Wehrmacht ora zero,Stanislaw Rózewicz
tt0062490,"""8 falsari, una ragazza e... un cane onesto""",Howard Morris
tt0062493,Il credo della violenza,William Grefé
tt0062502,Sette volte donna,Vittorio De Sica
tt0062508,Ego zvali Robert,Ilya Olshvanger
tt0062512,Agente 007 - Si vive solo due volte,Lewis Gilbert
tt0062516,Angeli nell'inferno,John Peyser
tt0062518,Zatôichi rôyaburi,Satsuo Yamamoto
tt0062519,Al-zawja al-thaniya,Salah Abouseif
tt0062523,"""Zhenya, Zhenechka i 'Katyusha'""",Vladimir Motyl
tt0062524,Zhurnalist,Sergey Gerasimov
tt0062527,Zur Sache Schätzchen,May Spils
tt0062529,Zywot Mateusza,Witold Leszczynski
tt0062533,¿Qué hacemos con los hijos?,Pedro Lazaga
tt0062534,"""Io, l'amore""",Serge Bourguignon
tt0062618,E per tetto un cielo di stelle,Giulio Petroni
tt0062619,Le svedesi si confessano e...,Gunnar Höglund
tt0062622,2001: Odissea nello spazio,Stanley Kubrick
tt0062625,"""30 Is a Dangerous Age, Cynthia""",Joseph McGrath
tt0062626,Poker di sangue,Henry Hathaway
tt0062633,Un uomo da abbattere,Philippe Condroyer
tt0062636,Ad ogni costo,Giuliano Montaldo
tt0062637,Ad uno ad uno... spietatamente,Rafael Romero Marchent
tt0062639,Due sporche carogne - Tecnica per una rapina,Jean Herman
tt0062640,Aadmi,A. Bhimsingh
tt0062645,Al di là della legge,Giorgio Stegani
tt0062649,All Neat in Black Stockings,Christopher Morahan
tt0062652,All'ultimo sangue,Paolo Moffa
tt0062656,Amanti,Vittorio De Sica
tt0062657,L'imboscata,Henry Levin
tt0062659,Ammazzali tutti e torna solo,Enzo G. Castellari
tt0062663,L'amour fou,Jacques Rivette
tt0062666,Anche nel west c'era una volta Dio,Marino Girolami
tt0062669,Madcaps il fronte della violenza,Bruce Kessler
tt0062671,L'anniversario,Roy Ward Baker
tt0062673,Lo sbarco di Anzio,"""Edward Dmytryk, Duilio Coletti"""
tt0062676,"""Colpi di dadi, colpi di pistola""",Lesley Selander
tt0062677,Arrriva Dorellik,Steno
tt0062679,Artisti sotto la tenda del circo: perplessi,Alexander Kluge
tt0062681,Asfalttilampaat,Mikko Niskanen
tt0062682,Omicidio per vocazione,Vittorio Sindoni
tt0062683,Superspia K,Val Guest
tt0062684,Mandato di uccidere,Sheldon Reynolds
tt0062687,Asterix e Cleopatra,"""René Goscinny, Albert Uderzo"""
tt0062688,Attacco alla Costa di Ferro,Paul Wendkos
tt0062690,O Ritual dos Sádicos,José Mojica Marins
tt0062693,La pelle giovane,Alastair Reid
tt0062695,Baci rubati,François Truffaut
tt0062702,Balul de sîmbata seara,Geo Saizescu
tt0062704,La cortina di bambù,Frank Telford
tt0062706,Bandidos,Massimo Dallamano
tt0062707,Banditi a Milano,Carlo Lizzani
tt0062708,Bandolero!,Andrew V. McLaglen
tt0062711,Barbarella,Roger Vadim
tt0062712,I bastardi,Duccio Tessari
tt0062713,I cannoni di San Sebastian,Henri Verneuil
tt0062714,La battaglia di El Alamein,Giorgio Ferroni
tt0062722,Un bellissimo novembre,Mauro Bolognini
tt0062724,Benjamin ovvero le avventure di un adolescente,Michel Deville
tt0062728,Les biches - Le cerbiatte,Claude Chabrol
tt0062730,The Big Snatch,"""Dan Martin, Byron Mabe"""
tt0062731,Colpo grosso alla napoletana,Ken Annakin
tt0062732,Festa di compleanno,William Friedkin
tt0062736,Black Jack - Un uomo per 5 vendette,Gianfranco Baldanello
tt0062737,Il fantasma del pirata Barbanera,Robert Stevenson
tt0062739,La ruota di scorta della signora Blossom,Joseph McGrath
tt0062741,The Blood of Fu Manchu,Jesús Franco
tt0062742,Due occhi di ghiaccio,Silvio Narizzano
tt0062745,Blue Movie,Andy Warhol
tt0062746,The Bofors Gun,Jack Gold
tt0062751,La scogliera dei desideri,Joseph Losey
tt0062755,Lo strangolatore di Boston,Richard Fleischer
tt0062757,I fratelli Karamazov,"""Kirill Lavrov, Ivan Pyrev"""
tt0062758,Terrore sull'isola dell'amore,"""Gerardo de Leon, Eddie Romero"""
tt0062759,Crociera di lusso per un matto,Leonid Gaidai
tt0062760,La fratellanza,Martin Ritt
tt0062764,Buckskin,Michael D. Moore
tt0062765,Bullitt,Peter Yates
tt0062767,"""Buonasera, signora Campbell""",Melvin Frank
tt0062768,Bye Bye Braverman,Sidney Lumet
tt0062771,Bübchen,Roland Klick
tt0062776,Candy e il suo pazzo mondo,Christian Marquand
tt0062779,Capriccio all'italiana,"""Mauro Bolognini, Mario Monicelli"""
tt0062782,Carry On... Up the Khyber,Gerald Thomas
tt0062785,Un certo giorno,Ermanno Olmi
tt0062787,Mille frecce per il re,C.M. Pennington-Richards
tt0062789,La chamade,Alain Cavalier
tt0062790,I seicento di Balaklava,Tony Richardson
tt0062792,L'errore di vivere,Albert Finney
tt0062793,"""Giannino, il coguaro solitario""",Winston Hibler
tt0062794,I due mondi di Charly,Ralph Nelson
tt0062803,Citty citty bang bang,Ken Hughes
tt0062804,Cronaca di Anna Magdalena Bach,"""Danièle Huillet, Jean-Marie Straub"""
tt0062805,La tigre in corpo,Allen H. Miner
tt0062807,5 per l'inferno,Gianfranco Parolini
tt0062808,Sumuru regina di Femina,Jesús Franco
tt0062814,La colonna di Traiano,Mircea Dragan
tt0062819,Commandos,Armando Crispino
tt0062820,The Committee,Peter Sykes
tt0062824,L'uomo dalla cravatta di cuoio,Don Siegel
tt0062825,Corri uomo corri,Sergio Sollima
tt0062827,Conto alla rovescia,Robert Altman
tt0062829,Sinfonia di guerra,Ralph Nelson
tt0062830,La corsa del secolo,Alex Joffé
tt0062833,Black Horror - Le messe nere,Vernon Sewell
tt0062836,Las crueles,Vicente Aranda
tt0062844,Custer eroe del West,Robert Siodmak
tt0062847,I vizi proibiti delle giovani Svedesi,Joseph W. Sarno
tt0062850,Burai yori daikanbu,Toshio Masuda
tt0062851,Daimajin,Kimiyoshi Yasuda
tt0062852,Daimajin gyakushû,Kazuo Mori
tt0062853,Daimajin ikaru,Kenji Misumi
tt0062855,Dalle Ardenne all'inferno,Alberto De Martino
tt0062859,Sull'orlo della paura,"""Anthony Mann, Laurence Harvey"""
tt0062860,La mano che uccide,Seth Holt
tt0062861,Diabolik,Mario Bava
tt0062863,Buio oltre il sole,Jack Cardiff
tt0062864,David Holzman's Diary,Jim McBride
tt0062865,L'ultimo colpo in canna,Jerry Thorpe
tt0062868,Passo falso,Bryan Forbes
tt0062870,Justine ovvero le disavventure della virtù,Jesús Franco
tt0062872,Le disavventure di un guardone,John Krish
tt0062873,Josephine,Jacques Demy
tt0062875,Los desafíos,"""José Luis Egea, Víctor Erice"""
tt0062880,The Destructors,Francis D. Lyon
tt0062883,Inchiesta pericolosa,Gordon Douglas
tt0062884,Detektive,Rudolf Thome
tt0062885,The Devil Rides Out,Terence Fisher
tt0062886,La brigata del diavolo,Andrew V. McLaglen
tt0062893,Dillinger è morto,Marco Ferreri
tt0062897,Diwana,Mahesh Kaul
tt0062898,Il dottor Faustus,"""Richard Burton, Nevill Coghill"""
tt0062907,Dozhivyom do ponedelnika,Stanislav Rostotskiy
tt0062909,Le amanti di Dracula,Freddie Francis
tt0062915,Due volte Giuda,Nando Cicero
tt0062917,Duffy il re del doppio gioco,Robert Parrish
tt0062919,Il più grande colpo della malavita americana,Harald Reinl
tt0062920,Dyrlægens plejebørn,Carl Ottosen
tt0062935,Siamo tutti matti?,Rolf Thiele
tt0062936,Bruce Lee il campione,"""Kuo-Hsiang Lin, Joseph Velasco"""
tt0062941,España otra vez,Jaime Camino
tt0062943,O Estranho Mundo de Zé do Caixão,José Mojica Marins
tt0062946,"""Eva, la Venere selvaggia""",Roberto Mauri
tt0062948,Execution,Domenico Paolella
tt0062951,"""Hula Hula, la femmina della giungla""","""Robert Lynn, Jeremy Summers"""
tt0062952,Volti,John Cassavetes
tt0062957,"""Malenka, la nipote del vampiro""",Amando de Ossorio
tt0062960,Settore tortura,"""Jack Hill, Juan Ibáñez"""
tt0062963,Feldobott kö,Sándor Sára
tt0062973,"""Marinai in guardia, amanti gementi!""",Russ Meyer
tt0062974,Sulle ali dell'arcobaleno,Francis Ford Coppola
tt0062975,L'ora della furia,Vincent McEveety
tt0062977,L'uomo di Kiev,John Frankenheimer
tt0062978,La pulce nell'orecchio,Jacques Charon
tt0062979,Flesh,Paul Morrissey
tt0062980,Fleshpot on 42nd Street,Andy Milligan
tt0062981,Le ragazze,Mai Zetterling
tt0062984,Fome de Amor,Nelson Pereira dos Santos
tt0062985,Un uomo per Ivy,Daniel Mann
tt0062989,I disertori di Fort Utah,Lesley Selander
tt0062990,La volpe,Mark Rydell
tt0062993,Conoscenza carnale di una ninfomane,Armando Bo
tt0062994,Funny Girl,William Wyler
tt0062995,Venti lucenti,Miklós Jancsó
tt0062997,La gaia scienza,Jean-Luc Godard
tt0062998,Galileo,Liliana Cavani
tt0063000,Il mostro invincibile,"""Noriaki Yuasa, Shigeo Tanaka"""
tt0063005,Calma ragazze oggi mi sposo,Jean Girault
tt0063008,Gentleman Jo... uccidi,Giorgio Stegani
tt0063010,Il giorno della civetta,Damiano Damiani
tt0063013,Nuda sotto la pelle,Jack Cardiff
tt0063018,La grande rapina,Chih-Hung Kuei
tt0063024,Il gorilla di Soho,Alfred Vohrer
tt0063026,"""Goto, l'isola dell'amore""",Walerian Borowczyk
tt0063031,La contestazione del tubo,Jean-Pierre Mocky
tt0063032,Il grande silenzio,Sergio Corbucci
tt0063033,Grazie zia,Salvatore Samperi
tt0063034,Caterina sei grande,Gordon Flemyng
tt0063035,Berretti verdi,"""Ray Kellogg, John Wayne"""
tt0063036,Ciao America,Brian De Palma
tt0063041,Trafficanti del piacere,David Miller
tt0063042,L'harem,Marco Ferreri
tt0063049,Sogni perduti,Bob Rafelson
tt0063050,L'urlo del silenzio,Robert Ellis Miller
tt0063054,Le spie vengono dal cielo,Boris Sagal
tt0063056,Duello nel Pacifico,John Boorman
tt0063057,I contrabbandieri del cielo,Joseph Sargent
tt0063058,Hell's belles la donna dei centauri,Maury Dexter
tt0063060,Uomini d'amianto contro l'inferno,Andrew V. McLaglen
tt0063063,Girando intorno al cespuglio di more,Clive Donner
tt0063064,Hibotan bakuto,Kôsaku Yamashita
tt0063065,Hibotan bakuto: Isshuku ippan,Norifumi Suzuki
tt0063067,Arrest!,Ralph Thomas
tt0063072,Criminal Face - Storia di un criminale,Robert Enrico
tt0063080,L'uomo che mente,Alain Robbe-Grillet
tt0063082,The Hooked Generation,William Grefé
tt0063090,"""Korang, la terrificante bestia umana""",René Cardona
tt0063091,Il cavallo in doppio petto,Norman Tokar
tt0063093,Hostile Witness,Ray Milland
tt0063094,Milioni che scottano,Eric Till
tt0063095,Sperone selvaggio,Lee Frost
tt0063097,La ballata della morte,"""Jack Hill, Juan Ibáñez"""
tt0063098,Uffa papà quanto rompi,Jerry Paris
tt0063101,How to Make a Doll,Herschell Gordon Lewis
tt0063102,Come salvare un matrimonio e rovinare la propria vita,Fielder Cook
tt0063103,How to Steal the World,Sutton Roley
tt0063105,Jin yan zi,Cheh Chang
tt0063115,Lasciami baciare la farfalla,Hy Averback
tt0063120,I huvet på en gammal gubbe,"""Tage Danielsson, Per Åhlin"""
tt0063121,Base artica Zebra,John Sturges
tt0063122,"""Ich bin ein Elefant, Madame""",Peter Zadek
tt0063125,Le sorprese del divorzio,Kresimir Golik
tt0063126,Immer Ärger mit den Paukern,Harald Vock
